False, Charging_F, 11-05-2018 13.00, 54
False, Charging_F, 11-05-2018 14.00, 50
False, Charging_F, 11-05-2018 15.00, 48
False, Charging_F, 11-05-2018 16.00, 46
False, Charging_F, 11-05-2018 17.00, 41
False, Charging_F, 11-05-2018 18.00, 39
False, Charging_F, 11-05-2018 19.00, 37
False, Charging_F, 11-05-2018 20.00, 35
False, Charging_F, 11-05-2018 21.00, 32
False, Charging_F, 11-05-2018 22.00, 27
False, Charging_F, 11-05-2018 23.00, 22
False, Charging_F, 12-05-2018 00.00, 21
False, Charging_F, 12-05-2018 01.00, 16
True, Charging, 12-05-2018 01.08, 15
False, Charging_F, 12-05-2018 01.53, 93
False, Charging_F, 12-05-2018 02.00, 93
False, Charging_F, 12-05-2018 03.00, 93
False, Charging_F, 12-05-2018 04.00, 93
False, Charging_F, 12-05-2018 05.00, 92
False, Charging_F, 12-05-2018 06.00, 92
False, Charging_F, 12-05-2018 07.00, 91
False, Charging_F, 12-05-2018 08.00, 91
False, Charging_F, 12-05-2018 09.00, 90
False, Charging_F, 12-05-2018 10.00, 78
False, Charging_F, 12-05-2018 11.00, 77
False, Charging_F, 12-05-2018 12.00, 76
False, Charging_F, 12-05-2018 13.00, 73
False, Charging_F, 12-05-2018 14.00, 69
False, Charging_F, 12-05-2018 15.00, 64
False, Charging_F, 12-05-2018 16.00, 62
False, Charging_F, 12-05-2018 17.00, 59
False, Charging_F, 12-05-2018 18.00, 57
False, Charging_F, 12-05-2018 19.00, 55
False, Charging_F, 12-05-2018 20.00, 54
False, Charging_F, 12-05-2018 21.00, 52
False, Charging_F, 12-05-2018 22.00, 51
False, Charging_F, 12-05-2018 23.00, 46
False, Charging_F, 13-05-2018 00.00, 45
False, Charging_F, 13-05-2018 02.00, 40
False, Charging_F, 13-05-2018 03.00, 38
False, Charging_F, 13-05-2018 04.00, 37
False, Charging_F, 13-05-2018 05.00, 36
False, Charging_F, 13-05-2018 06.00, 34
False, Charging_F, 13-05-2018 07.00, 33
False, Charging_F, 13-05-2018 08.00, 31
False, Charging_F, 13-05-2018 09.00, 30
False, Charging_F, 13-05-2018 10.00, 29
False, Charging_F, 13-05-2018 11.00, 28
False, Charging_F, 13-05-2018 12.00, 26
False, Charging_F, 13-05-2018 13.00, 24
True, Charging, 13-05-2018 13.40, 15
False, Charging_F, 13-05-2018 14.00, 55
False, Charging_F, 13-05-2018 14.52, 100
False, Charging_F, 13-05-2018 15.00, 99
False, Charging_F, 13-05-2018 16.00, 97
False, Charging_F, 13-05-2018 17.00, 97
False, Charging_F, 13-05-2018 18.00, 93
False, Charging_F, 13-05-2018 19.00, 92
False, Charging_F, 13-05-2018 20.00, 89
False, Charging_F, 13-05-2018 21.00, 88
False, Charging_F, 13-05-2018 22.00, 86
False, Charging_F, 13-05-2018 23.00, 84
False, Charging_F, 14-05-2018 00.00, 84
False, Charging_F, 14-05-2018 01.00, 76
False, Charging_F, 14-05-2018 02.00, 64
False, Charging_F, 14-05-2018 03.00, 61
False, Charging_F, 14-05-2018 04.00, 61
False, Charging_F, 14-05-2018 05.00, 60
False, Charging_F, 14-05-2018 06.00, 60
False, Charging_F, 14-05-2018 07.00, 60
False, Charging_F, 14-05-2018 08.00, 59
False, Charging_F, 14-05-2018 09.00, 58
False, Charging_F, 14-05-2018 10.00, 53
False, Charging_F, 14-05-2018 11.00, 51
False, Charging_F, 14-05-2018 12.00, 47
False, Charging_F, 14-05-2018 13.00, 44
False, Charging_F, 14-05-2018 14.00, 43
False, Charging_F, 14-05-2018 15.00, 42
False, Charging_F, 14-05-2018 16.00, 41
False, Charging_F, 14-05-2018 17.00, 39
False, Charging_F, 14-05-2018 18.00, 38
False, Charging_F, 14-05-2018 19.00, 30
False, Charging_F, 14-05-2018 20.00, 30
False, Charging_F, 14-05-2018 21.00, 29
False, Charging_F, 14-05-2018 22.00, 24
False, Charging_F, 14-05-2018 23.00, 23
False, Charging_F, 15-05-2018 00.00, 23
False, Charging_F, 15-05-2018 01.00, 21
True, Charging, 15-05-2018 01.17, 18
False, Charging_F, 15-05-2018 02.00, 91
False, Charging_F, 15-05-2018 02.20, 98
False, Charging_F, 15-05-2018 03.00, 98
False, Charging_F, 15-05-2018 04.00, 98
False, Charging_F, 15-05-2018 05.00, 98
False, Charging_F, 15-05-2018 06.00, 98
False, Charging_F, 15-05-2018 07.00, 98
False, Charging_F, 15-05-2018 08.00, 97
False, Charging_F, 15-05-2018 09.00, 96
False, Charging_F, 15-05-2018 10.00, 90
False, Charging_F, 15-05-2018 11.00, 88
False, Charging_F, 15-05-2018 12.00, 77
False, Charging_F, 15-05-2018 13.00, 74
False, Charging_F, 15-05-2018 17.00, 63
False, Charging_F, 15-05-2018 18.00, 58
False, Charging_F, 15-05-2018 19.00, 50
False, Charging_F, 15-05-2018 20.00, 42
False, Charging_F, 15-05-2018 21.00, 37
False, Charging_F, 15-05-2018 22.00, 34
False, Charging_F, 15-05-2018 23.00, 31
False, Charging_F, 16-05-2018 00.00, 24
True, Charging, 16-05-2018 00.50, 17
False, Charging_F, 16-05-2018 01.00, 36
False, Charging_F, 16-05-2018 01.10, 57
True, Charging, 16-05-2018 01.15, 55
False, Charging_F, 16-05-2018 01.51, 91
False, Charging_F, 16-05-2018 02.00, 91
False, Charging_F, 16-05-2018 03.00, 87
False, Charging_F, 16-05-2018 04.00, 87
False, Charging_F, 16-05-2018 05.00, 87
False, Charging_F, 16-05-2018 06.00, 87
False, Charging_F, 16-05-2018 07.00, 87
False, Charging_F, 16-05-2018 08.00, 87
False, Charging_F, 16-05-2018 09.00, 87
False, Charging_F, 16-05-2018 10.00, 84
False, Charging_F, 16-05-2018 11.00, 82
False, Charging_F, 16-05-2018 12.00, 80
False, Charging_F, 16-05-2018 13.00, 75
False, Charging_F, 16-05-2018 14.00, 74
False, Charging_F, 16-05-2018 15.00, 72
False, Charging_F, 16-05-2018 16.00, 70
False, Charging_F, 16-05-2018 17.00, 67
False, Charging_F, 16-05-2018 18.00, 65
False, Charging_F, 16-05-2018 19.00, 62
False, Charging_F, 16-05-2018 20.00, 60
False, Charging_F, 16-05-2018 21.00, 54
False, Charging_F, 16-05-2018 22.00, 50
False, Charging_F, 16-05-2018 23.00, 47
False, Charging_F, 17-05-2018 00.00, 45
False, Charging_F, 17-05-2018 01.00, 43
False, Charging_F, 17-05-2018 02.00, 37
False, Charging_F, 17-05-2018 03.00, 29
False, Charging_F, 17-05-2018 04.00, 21
False, Charging_F, 17-05-2018 05.00, 21
False, Charging_F, 17-05-2018 06.00, 20
False, Charging_F, 17-05-2018 07.00, 20
False, Charging_F, 17-05-2018 08.00, 19
False, Charging_F, 17-05-2018 09.00, 17
True, Charging, 17-05-2018 09.24, 15
True, Charging, 17-05-2018 09.32, 31
False, Charging_F, 17-05-2018 10.00, 82
False, Charging_F, 17-05-2018 10.14, 89
False, Charging_F, 17-05-2018 11.00, 82
False, Charging_F, 17-05-2018 12.00, 78
False, Charging_F, 17-05-2018 13.00, 75
False, Charging_F, 17-05-2018 14.00, 73
False, Charging_F, 17-05-2018 15.00, 71
False, Charging_F, 17-05-2018 16.00, 67
